name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
Furalaxyl	Benalaxyl	0.0100177578628563	0.00100662517608148	0.0303030303030303	1
Furalaxyl	Furalaxyl	0.00688249066933993	0.00171848815656007	0.024390243902439	1
Furalaxyl	Kresoxim-methyl	0.0117509842592026	0.00118078683483749	0.0344827586206897	1
Furalaxyl	Trifloxystrobin	0.00570648881626783	0.000573411275069967	0.0212765957446809	1
Furalaxyl	Fenazaquin	0.00793660947321884	0.000797502896141169	0.0526315789473684	1
Furalaxyl	Bupirimate	0.00645340060103494	0.00161134871592638	0.0166666666666667	1
Furalaxyl	17-alpha-Ethynylestradiol	0.0106194104320519	0.00106708168059054	0.0099009900990099	1
Furalaxyl	Estrone	0.00819475682714921	0.000823442595339592	0.0113636363636364	1
Furalaxyl	17-beta-Estradiol	0.0112573088722919	0.00113118031808202	0.0149253731343284	1
Furalaxyl	Progesterone	0.0250288475708618	0.00251500070555227	0.00595238095238095	1
Furalaxyl	Testosterone	0.0360756005465336	0.00362502350820899	0.00769230769230769	1
Mepanipyrim	Tris(3,5-xylenyl)phosphate	0.00498877967904664	0.00272984702309519	0.0192307692307692	1
Mepanipyrim	Mepanipyrim	0.621552883454563	0.159754031839499	0.0833333333333333	1
Mepanipyrim	Spirotetramat	0.00177022357889193	0.000968661652337099	0.00632911392405063	1
Mepanipyrim	17-alpha-Ethynylestradiol	0.00204461497168269	0.0011188078954993	0.0099009900990099	1
Mepanipyrim	Estrone	0.0022057293165052	0.00120696923812963	0.0113636363636364	1
2,3',4,6-Tetrachlorobiphenyl	2,3',4,4',5-Pentachlorobiphenyl	0.00373115287692319	0.00166095624360488	0.0172413793103448	1
2,3',4,6-Tetrachlorobiphenyl	2,2',5,5'-Tetrachlorobiphenyl	0.27425272704877	0.27425272704877	0.0428571428571429	3
2,3',4,6-Tetrachlorobiphenyl	2,3',4,6-Tetrachlorobiphenyl	0.398511903584579	0.398511903584579	0.0491803278688525	3
2,3',4,6-Tetrachlorobiphenyl	2,3',5',6-Tetrachlorobiphenyl	0.39663070307781	0.39663070307781	0.0588235294117647	3
